Komuna,Viti Akademik,Niveli Akademik,Mosha,Gjinia,Numri i nxenesve,Komuna_encoded,Niveli Akademik_encoded,Mosha_encoded,Gjinia_encoded,TSNE-1,TSNE-2,Cluster
Obiliq,2018,Institucionet publike parauniversitare,18-19,Femer,2091,20,1,1,0,5.092338,6.571515,7
Obiliq,2019,Para-fillor,5-6,Mashkull,149,20,3,2,1,56.462883,-10.806026,0
Obiliq,2019,Para-fillor,5-6,Femer,127,20,3,2,0,44.408577,37.240902,1
Obiliq,2019,Fillor mesem i ulet,6-15,Mashkull,1567,20,0,3,1,-62.42586,-9.450554,2
Obiliq,2019,Fillor mesem i ulet,6-15,Femer,1514,20,0,3,0,-39.446365,37.325474,3
Obiliq,2019,Mesem i larte,15-18,Mashkull,380,20,2,0,1,17.438942,-53.858604,4
Obiliq,2019,Mesem i larte,15-18,Femer,353,20,2,0,0,4.431674,41.947453,5
Obiliq,2019,Institucionet publike parauniversitare,18-19,Mashkull,2126,20,1,1,1,-14.105169,-47.65913,6
Obiliq,2019,Institucionet publike parauniversitare,18-19,Femer,2034,20,1,1,0,3.557386,6.4833493,7
Obiliq,2020,Para-fillor,5-6,Mashkull,148,20,3,2,1,53.99775,-9.695889,0
Obiliq,2020,Para-fillor,5-6,Femer,145,20,3,2,0,44.201263,39.957638,1
Obiliq,2020,Fillor mesem i ulet,6-15,Mashkull,1546,20,0,3,1,-64.10353,-9.500314,2
Obiliq,2020,Fillor mesem i ulet,6-15,Femer,1440,20,0,3,0,-41.385998,37.680035,3
Obiliq,2020,Mesem i larte,15-18,Mashkull,382,20,2,0,1,17.045944,-56.31268,4
Obiliq,2020,Mesem i larte,15-18,Femer,321,20,2,0,0,4.5612483,44.82289,5
Obiliq,2020,Institucionet publike parauniversitare,18-19,Mashkull,2107,20,1,1,1,-14.734759,-49.113747,6
Obiliq,2020,Institucionet publike parauniversitare,18-19,Femer,1937,20,1,1,0,1.9580941,6.3260174,7
Obiliq,2021,Para-fillor,5-6,Mashkull,170,20,3,2,1,51.472576,-8.551974,0
Obiliq,2021,Para-fillor,5-6,Femer,134,20,3,2,0,44.010696,42.742954,1
Obiliq,2021,Fillor mesem i ulet,6-15,Mashkull,1507,20,0,3,1,-65.71637,-9.634757,2
Obiliq,2021,Fillor mesem i ulet,6-15,Femer,1432,20,0,3,0,-43.192825,37.94572,3
Obiliq,2021,Mesem i larte,15-18,Mashkull,370,20,2,0,1,16.564566,-58.718502,4
Obiliq,2021,Mesem i larte,15-18,Femer,302,20,2,0,0,4.60335,47.147327,5
Obiliq,2021,Institucionet publike parauniversitare,18-19,Mashkull,2072,20,1,1,1,-15.38941,-50.42748,6
Obiliq,2021,Institucionet publike parauniversitare,18-19,Femer,1904,20,1,1,0,0.45053047,6.1710477,7
Obiliq,2022,Para-fillor,5-6,Mashkull,137,20,3,2,1,49.22272,-7.5680456,0
Obiliq,2022,Para-fillor,5-6,Femer,124,20,3,2,0,43.80133,45.20253,1
Obiliq,2022,Fillor mesem i ulet,6-15,Mashkull,1471,20,0,3,1,-67.028656,-9.826949,2
Obiliq,2022,Fillor mesem i ulet,6-15,Femer,1405,20,0,3,0,-44.54793,38.18819,3
Obiliq,2022,Mesem i larte,15-18,Mashkull,347,20,2,0,1,16.081638,-60.702892,4
Obiliq,2022,Mesem i larte,15-18,Femer,281,20,2,0,0,4.5812383,49.200325,5
Obiliq,2022,Institucionet publike parauniversitare,18-19,Mashkull,1989,20,1,1,1,-15.990295,-51.462357,6
Obiliq,2022,Institucionet publike parauniversitare,18-19,Femer,1853,20,1,1,0,-0.7072439,5.951593,7
Obiliq,2023,Para-fillor,5-6,Mashkull,126,20,3,2,1,47.928104,-7.0751524,0
Obiliq,2023,Para-fillor,5-6,Femer,117,20,3,2,0,43.616104,46.574284,1
Obiliq,2023,Fillor mesem i ulet,6-15,Mashkull,1426,20,0,3,1,-67.8381,-9.996797,2
Obiliq,2023,Fillor mesem i ulet,6-15,Femer,1384,20,0,3,0,-45.34122,38.38824,3
Obiliq,2023,Mesem i larte,15-18,Mashkull,355,20,2,0,1,15.737301,-61.902462,4
Obiliq,2023,Mesem i larte,15-18,Femer,262,20,2,0,0,4.4984326,50.42216,5
Obiliq,2023,Institucionet publike parauniversitare,18-19,Mashkull,1943,20,1,1,1,-16.370213,-52.07372,6
Obiliq,2023,Institucionet publike parauniversitare,18-19,Femer,1804,20,1,1,0,-1.3678738,5.732531,7
Peje,2015,Para-fillor,5-6,Mashkull,553,21,3,2,1,64.42849,-15.501304,0
Peje,2015,Para-fillor,5-6,Femer,512,21,3,2,0,44.178627,27.943424,1
Peje,2015,Fillor mesem i ulet,6-15,Mashkull,6993,21,0,3,1,-47.93982,-12.261123,2
Peje,2015,Fillor mesem i ulet,6-15,Femer,6646,21,0,3,0,-36.2331,28.644144,3
Peje,2015,Mesem i larte,15-18,Mashkull,2634,21,2,0,1,16.042572,-46.117783,4
Peje,2015,Mesem i larte,15-18,Femer,2301,21,2,0,0,1.00736,35.4905,5
Peje,2015,Institucionet publike parauniversitare,18-19,Mashkull,10287,21,1,1,1,-25.537294,-30.57865,6
Peje,2015,Institucionet publike parauniversitare,18-19,Femer,9564,21,1,1,0,-13.479302,-4.945244,7
Peje,2016,Para-fillor,5-6,Mashkull,612,21,3,2,1,63.2206,-14.863883,0
Peje,2016,Para-fillor,5-6,Femer,575,21,3,2,0,44.1274,29.322126,1
Peje,2016,Fillor mesem i ulet,6-15,Mashkull,6753,21,0,3,1,-47.84163,-11.58109,2
Peje,2016,Fillor mesem i ulet,6-15,Femer,6375,21,0,3,0,-36.876087,28.960941,3
Peje,2016,Mesem i larte,15-18,Mashkull,2566,21,2,0,1,15.949421,-47.064407,4
Peje,2016,Mesem i larte,15-18,Femer,2422,21,2,0,0,1.1659478,36.481762,5
Peje,2016,Institucionet publike parauniversitare,18-19,Mashkull,10040,21,1,1,1,-24.937439,-30.541573,6
Peje,2016,Institucionet publike parauniversitare,18-19,Femer,9474,21,1,1,0,-13.176076,-4.4261436,7
Peje,2017,Para-fillor,5-6,Mashkull,642,21,3,2,1,61.010605,-13.846147,0
Peje,2017,Para-fillor,5-6,Femer,593,21,3,2,0,43.95731,31.739819,1
Peje,2017,Fillor mesem i ulet,6-15,Mashkull,6706,21,0,3,1,-47.557514,-10.679367,2
Peje,2017,Fillor mesem i ulet,6-15,Femer,6315,21,0,3,0,-37.79985,29.364487,3
Peje,2017,Mesem i larte,15-18,Mashkull,2554,21,2,0,1,15.71561,-48.594418,4
Peje,2017,Mesem i larte,15-18,Femer,2512,21,2,0,0,1.4009697,37.883926,5
Peje,2017,Institucionet publike parauniversitare,18-19,Mashkull,10004,21,1,1,1,-24.16695,-30.416967,6
Peje,2017,Institucionet publike parauniversitare,18-19,Femer,9542,21,1,1,0,-12.80609,-3.7400343,7
Peje,2018,Para-fillor,5-6,Mashkull,662,21,3,2,1,58.52794,-12.733263,0
Peje,2018,Para-fillor,5-6,Femer,625,21,3,2,0,43.704433,34.47559,1
Peje,2018,Fillor mesem i ulet,6-15,Mashkull,6422,21,0,3,1,-47.302063,-9.5592785,2
Peje,2018,Fillor mesem i ulet,6-15,Femer,6115,21,0,3,0,-38.91233,29.932865,3
Peje,2018,Mesem i larte,15-18,Mashkull,2385,21,2,0,1,15.413946,-50.84316,4
Peje,2018,Mesem i larte,15-18,Femer,232,21,2,0,0,4.131778,40.104412,5
Peje,2018,Institucionet publike parauniversitare,18-19,Mashkull,9567,21,1,1,1,-23.168573,-30.461176,6
Peje,2018,Institucionet publike parauniversitare,18-19,Femer,9169,21,1,1,0,-12.138147,-3.0422108,7
Peje,2019,Para-fillor,5-6,Mashkull,659,21,3,2,1,56.087906,-11.635649,0
Peje,2019,Para-fillor,5-6,Femer,576,21,3,2,0,43.53922,37.16974,1
Peje,2019,Fillor mesem i ulet,6-15,Mashkull,6371,21,0,3,1,-46.943726,-8.365301,2
Peje,2019,Fillor mesem i ulet,6-15,Femer,5986,21,0,3,0,-40.177376,30.516163,3
Peje,2019,Mesem i larte,15-18,Mashkull,2120,21,2,0,1,15.022358,-53.889805,4
Peje,2019,Mesem i larte,15-18,Femer,2113,21,2,0,0,1.9374613,42.82175,5
Peje,2019,Institucionet publike parauniversitare,18-19,Mashkull,9202,21,1,1,1,-22.051043,-30.531866,6
Peje,2019,Institucionet publike parauniversitare,18-19,Femer,8722,21,1,1,0,-11.326458,-2.336085,7
Peje,2020,Para-fillor,5-6,Mashkull,551,21,3,2,1,53.676918,-10.468827,0
Peje,2020,Para-fillor,5-6,Femer,508,21,3,2,0,43.41589,39.867302,1
Peje,2020,Fillor mesem i ulet,6-15,Mashkull,6230,21,0,3,1,-46.638,-7.111575,2
Peje,2020,Fillor mesem i ulet,6-15,Femer,5895,21,0,3,0,-41.516277,31.08038,3
Peje,2020,Mesem i larte,15-18,Mashkull,1986,21,2,0,1,14.901738,-55.93925,4
Peje,2020,Mesem i larte,15-18,Femer,1923,21,2,0,0,2.2755866,44.66772,5
Peje,2020,Institucionet publike parauniversitare,18-19,Mashkull,8895,21,1,1,1,-20.879078,-30.649614,6
Peje,2020,Institucionet publike parauniversitare,18-19,Femer,8462,21,1,1,0,-10.502784,-1.6201799,7
Peje,2021,Para-fillor,5-6,Mashkull,516,21,3,2,1,51.19414,-9.276299,0
Peje,2021,Para-fillor,5-6,Femer,502,21,3,2,0,43.236202,42.628918,1
Peje,2021,Fillor mesem i ulet,6-15,Mashkull,6051,21,0,3,1,-46.441166,-5.8719544,2
Peje,2021,Fillor mesem i ulet,6-15,Femer,5739,21,0,3,0,-42.794468,31.60502,3
Peje,2021,Mesem i larte,15-18,Mashkull,1901,21,2,0,1,14.536507,-58.079655,4
Peje,2021,Mesem i larte,15-18,Femer,1840,21,2,0,0,2.5207899,46.932198,5
Peje,2021,Institucionet publike parauniversitare,18-19,Mashkull,8635,21,1,1,1,-19.745409,-30.826555,6
Peje,2021,Institucionet publike parauniversitare,18-19,Femer,8237,21,1,1,0,-9.700318,-0.93690914,7
Peje,2022,Para-fillor,5-6,Mashkull,491,21,3,2,1,48.951508,-8.280094,0
Peje,2022,Para-fillor,5-6,Femer,465,21,3,2,0,43.05528,45.082165,1
Peje,2022,Fillor mesem i ulet,6-15,Mashkull,5861,21,0,3,1,-46.38957,-4.7760124,2
Peje,2022,Fillor mesem i ulet,6-15,Femer,5618,21,0,3,0,-43.856186,32.039566,3
Peje,2022,Mesem i larte,15-18,Mashkull,1872,21,2,0,1,14.125906,-59.849476,4
Peje,2022,Mesem i larte,15-18,Femer,1739,21,2,0,0,2.600341,48.806656,5
Peje,2022,Institucionet publike parauniversitare,18-19,Mashkull,8380,21,1,1,1,-18.776936,-31.059181,6
Peje,2022,Institucionet publike parauniversitare,18-19,Femer,7948,21,1,1,0,-8.969672,-0.3550125,7
Peje,2023,Para-fillor,5-6,Mashkull,433,21,3,2,1,47.66457,-7.774544,0
Peje,2023,Para-fillor,5-6,Femer,463,21,3,2,0,42.871746,46.44521,1
Peje,2023,Fillor mesem i ulet,6-15,Mashkull,5622,21,0,3,1,-46.46519,-3.945806,2
Peje,2023,Fillor mesem i ulet,6-15,Femer,5463,21,0,3,0,-44.60797,32.37104,3
Peje,2023,Mesem i larte,15-18,Mashkull,1792,21,2,0,1,13.884253,-60.90129,4
Peje,2023,Mesem i larte,15-18,Femer,1713,21,2,0,0,2.6141548,49.890766,5
Peje,2023,Institucionet publike parauniversitare,18-19,Mashkull,7994,21,1,1,1,-18.041292,-31.360563,6
Peje,2023,Institucionet publike parauniversitare,18-19,Femer,7746,21,1,1,0,-8.411552,0.08681082,7
Podujeve,2015,Para-fillor,5-6,Mashkull,631,22,3,2,1,64.07096,-16.11037,0
Podujeve,2015,Para-fillor,5-6,Femer,564,22,3,2,0,43.501232,27.95281,1
Podujeve,2015,Fillor mesem i ulet,6-15,Mashkull,7514,22,0,3,1,-47.644722,-12.244409,2
Podujeve,2015,Fillor mesem i ulet,6-15,Femer,7034,22,0,3,0,-36.344788,28.409758,3
Podujeve,2015,Mesem i larte,15-18,Mashkull,2021,22,2,0,1,16.013918,-45.96525,4
Podujeve,2015,Mesem i larte,15-18,Femer,1923,22,2,0,0,0.7321845,35.425922,5
Podujeve,2015,Institucionet publike parauniversitare,18-19,Mashkull,10198,22,1,1,1,-25.527466,-30.48258,6
Podujeve,2015,Institucionet publike parauniversitare,18-19,Femer,9552,22,1,1,0,-13.583386,-4.8576016,7
Podujeve,2016,Para-fillor,5-6,Mashkull,595,22,3,2,1,62.902386,-15.400658,0
Podujeve,2016,Para-fillor,5-6,Femer,578,22,3,2,0,43.503983,29.330145,1
Podujeve,2016,Fillor mesem i ulet,6-15,Mashkull,7229,22,0,3,1,-47.530212,-11.613754,2
Podujeve,2016,Fillor mesem i ulet,6-15,Femer,6724,22,0,3,0,-36.968555,28.690794,3
Podujeve,2016,Mesem i larte,15-18,Mashkull,2270,22,2,0,1,15.79794,-47.02547,4
Podujeve,2016,Mesem i larte,15-18,Femer,2290,22,2,0,0,0.9100946,36.50564,5
Podujeve,2016,Institucionet publike parauniversitare,18-19,Mashkull,10119,22,1,1,1,-24.9368,-30.357965,6
Podujeve,2016,Institucionet publike parauniversitare,18-19,Femer,9613,22,1,1,0,-13.348158,-4.3047132,7
Podujeve,2017,Para-fillor,5-6,Mashkull,653,22,3,2,1,60.697105,-14.404508,0
Podujeve,2017,Para-fillor,5-6,Femer,613,22,3,2,0,43.322453,31.732056,1
Podujeve,2017,Fillor mesem i ulet,6-15,Mashkull,6856,22,0,3,1,-47.373802,-10.70185,2
Podujeve,2017,Fillor mesem i ulet,6-15,Femer,6407,22,0,3,0,-37.862347,29.177954,3
Podujeve,2017,Mesem i larte,15-18,Mashkull,2333,22,2,0,1,15.532558,-48.619762,4
Podujeve,2017,Mesem i larte,15-18,Femer,2436,22,2,0,0,1.1861398,37.952965,5
Podujeve,2017,Institucionet publike parauniversitare,18-19,Mashkull,9877,22,1,1,1,-24.138842,-30.330364,6
Podujeve,2017,Institucionet publike parauniversitare,18-19,Femer,9482,22,1,1,0,-12.898379,-3.6604087,7
Podujeve,2018,Para-fillor,5-6,Mashkull,611,22,3,2,1,58.24647,-13.290573,0
Podujeve,2018,Para-fillor,5-6,Femer,569,22,3,2,0,43.09402,34.444523,1
Podujeve,2018,Fillor mesem i ulet,6-15,Mashkull,6646,22,0,3,1,-47.106525,-9.602721,2
Podujeve,2018,Fillor mesem i ulet,6-15,Femer,6274,22,0,3,0,-38.957382,29.73828,3
Podujeve,2018,Mesem i larte,15-18,Mashkull,2201,22,2,0,1,15.171301,-50.874687,4
Podujeve,2018,Mesem i larte,15-18,Femer,2267,22,2,0,0,1.3925496,40.236004,5
Podujeve,2018,Institucionet publike parauniversitare,18-19,Mashkull,9499,22,1,1,1,-23.137638,-30.362572,6
Podujeve,2018,Institucionet publike parauniversitare,18-19,Femer,9131,22,1,1,0,-12.22335,-2.9515,7
Podujeve,2019,Para-fillor,5-6,Mashkull,551,22,3,2,1,55.82281,-12.175186,0
Podujeve,2019,Para-fillor,5-6,Femer,578,22,3,2,0,42.88612,37.118286,1
Podujeve,2019,Fillor mesem i ulet,6-15,Mashkull,6365,22,0,3,1,-46.814117,-8.366934,2
Podujeve,2019,Fillor mesem i ulet,6-15,Femer,5924,22,0,3,0,-40.253853,30.380798,3
Podujeve,2019,Mesem i larte,15-18,Mashkull,2056,22,2,0,1,14.741921,-53.89937,4
Podujeve,2019,Mesem i larte,15-18,Femer,2065,22,2,0,0,1.6737474,42.84735,5
Podujeve,2019,Institucionet publike parauniversitare,18-19,Mashkull,9010,22,1,1,1,-21.970789,-30.470448,6
Podujeve,2019,Institucionet publike parauniversitare,18-19,Femer,8590,22,1,1,0,-11.37245,-2.2274384,7
Podujeve,2020,Para-fillor,5-6,Mashkull,537,22,3,2,1,53.416126,-11.065779,0
Podujeve,2020,Para-fillor,5-6,Femer,507,22,3,2,0,42.76197,39.803265,1
Podujeve,2020,Fillor mesem i ulet,6-15,Mashkull,6106,22,0,3,1,-46.537815,-7.08806,2
Podujeve,2020,Fillor mesem i ulet,6-15,Femer,5807,22,0,3,0,-41.592224,30.955473,3
Podujeve,2020,Mesem i larte,15-18,Mashkull,1943,22,2,0,1,14.628766,-55.92253,4
Podujeve,2020,Mesem i larte,15-18,Femer,1920,22,2,0,0,1.9820468,44.68101,5
Podujeve,2020,Institucionet publike parauniversitare,18-19,Mashkull,8616,22,1,1,1,-20.773272,-30.611877,6
Podujeve,2020,Institucionet publike parauniversitare,18-19,Femer,8257,22,1,1,0,-10.525361,-1.5078468,7
Podujeve,2021,Para-fillor,5-6,Mashkull,503,22,3,2,1,50.967968,-9.874315,0
Podujeve,2021,Para-fillor,5-6,Femer,487,22,3,2,0,42.608208,42.53974,1
Podujeve,2021,Fillor mesem i ulet,6-15,Mashkull,5825,22,0,3,1,-46.359737,-5.8242736,2
Podujeve,2021,Fillor mesem i ulet,6-15,Femer,5534,22,0,3,0,-42.88735,31.496027,3
Podujeve,2021,Mesem i larte,15-18,Mashkull,1877,22,2,0,1,14.234971,-58.01791,4
Podujeve,2021,Mesem i larte,15-18,Femer,1766,22,2,0,0,2.2469256,46.92319,5
Podujeve,2021,Institucionet publike parauniversitare,18-19,Mashkull,8221,22,1,1,1,-19.605288,-30.828405,6
Podujeve,2021,Institucionet publike parauniversitare,18-19,Femer,7816,22,1,1,0,-9.663353,-0.8198574,7
Podujeve,2022,Para-fillor,5-6,Mashkull,476,22,3,2,1,48.747326,-8.87093,0
Podujeve,2022,Para-fillor,5-6,Femer,463,22,3,2,0,42.43419,44.97325,1
Podujeve,2022,Fillor mesem i ulet,6-15,Mashkull,5471,22,0,3,1,-46.33898,-4.6865516,2
Podujeve,2022,Fillor mesem i ulet,6-15,Femer,5264,22,0,3,0,-43.97124,31.939337,3
Podujeve,2022,Mesem i larte,15-18,Mashkull,1700,22,2,0,1,13.859888,-59.805206,4
Podujeve,2022,Mesem i larte,15-18,Femer,1660,22,2,0,0,2.289947,48.789307,5
Podujeve,2022,Institucionet publike parauniversitare,18-19,Mashkull,7698,22,1,1,1,-18.583906,-31.140528,6
Podujeve,2022,Institucionet publike parauniversitare,18-19,Femer,7436,22,1,1,0,-8.925619,-0.23041175,7
Podujeve,2023,Para-fillor,5-6,Mashkull,477,22,3,2,1,47.441322,-8.408972,0
Podujeve,2023,Para-fillor,5-6,Femer,448,22,3,2,0,42.218525,46.34057,1
Podujeve,2023,Fillor mesem i ulet,6-15,Mashkull,5172,22,0,3,1,-46.43975,-3.8353276,2
Podujeve,2023,Fillor mesem i ulet,6-15,Femer,5082,22,0,3,0,-44.71554,32.271297,3
Podujeve,2023,Mesem i larte,15-18,Mashkull,1666,22,2,0,1,13.487558,-60.78929,4
Podujeve,2023,Mesem i larte,15-18,Femer,1603,22,2,0,0,2.1942677,49.851677,5
Podujeve,2023,Institucionet publike parauniversitare,18-19,Mashkull,7418,22,1,1,1,-17.866367,-31.439814,6
Podujeve,2023,Institucionet publike parauniversitare,18-19,Femer,7249,22,1,1,0,-8.375739,0.19619378,7
Prishtine,2015,Para-fillor,5-6,Mashkull,1202,23,3,2,1,63.713726,-16.670197,0
Prishtine,2015,Para-fillor,5-6,Femer,1223,23,3,2,0,42.818455,27.973686,1
Prishtine,2015,Fillor mesem i ulet,6-15,Mashkull,15739,23,0,3,1,-34.93496,-5.2670627,-1
Prishtine,2015,Fillor mesem i ulet,6-15,Femer,14778,23,0,3,0,-30.76303,1.9501812,-1
Prishtine,2015,Mesem i larte,15-18,Mashkull,5602,23,2,0,1,13.946186,-46.523403,4
Prishtine,2015,Mesem i larte,15-18,Femer,5481,23,2,0,0,-0.70277786,37.25201,5
Prishtine,2015,Institucionet publike parauniversitare,18-19,Mashkull,23235,23,1,1,1,-27.58039,-5.6883373,-1
Prishtine,2015,Institucionet publike parauniversitare,18-19,Femer,22105,23,1,1,0,-25.906494,-4.520384,-1
Prishtine,2016,Para-fillor,5-6,Mashkull,1322,23,3,2,1,62.537834,-15.996442,0
Prishtine,2016,Para-fillor,5-6,Femer,1208,23,3,2,0,42.829662,29.333078,1
Prishtine,2016,Fillor mesem i ulet,6-15,Mashkull,15437,23,0,3,1,-35.086575,-5.0806484,-1
Prishtine,2016,Fillor mesem i ulet,6-15,Femer,14729,23,0,3,0,-31.00453,1.9167448,-1
Prishtine,2016,Mesem i larte,15-18,Mashkull,5617,23,2,0,1,13.858827,-47.03276,4
Prishtine,2016,Mesem i larte,15-18,Femer,5524,23,2,0,0,-0.57993937,37.76742,5
Prishtine,2016,Institucionet publike parauniversitare,18-19,Mashkull,22965,23,1,1,1,-27.475826,-5.8643656,-1
Prishtine,2016,Institucionet publike parauniversitare,18-19,Femer,21951,23,1,1,0,-25.780966,-4.6718736,-1
Prishtine,2017,Para-fillor,5-6,Mashkull,1133,23,3,2,1,60.36647,-14.96695,0
Prishtine,2017,Para-fillor,5-6,Femer,1097,23,3,2,0,42.659977,31.736483,1
Prishtine,2017,Fillor mesem i ulet,6-15,Mashkull,15405,23,0,3,1,-35.22977,-4.76637,-1
Prishtine,2017,Fillor mesem i ulet,6-15,Femer,14682,23,0,3,0,-31.350088,1.8646144,-1
Prishtine,2017,Mesem i larte,15-18,Mashkull,5681,23,2,0,1,13.747571,-47.72279,4
Prishtine,2017,Mesem i larte,15-18,Femer,5478,23,2,0,0,-0.39093968,38.63989,5
Prishtine,2017,Institucionet publike parauniversitare,18-19,Mashkull,22905,23,1,1,1,-27.29492,-6.059526,-1
Prishtine,2017,Institucionet publike parauniversitare,18-19,Femer,21875,23,1,1,0,-25.640503,-4.897601,-1
Prishtine,2018,Para-fillor,5-6,Mashkull,1312,23,3,2,1,57.89485,-13.912076,0
Prishtine,2018,Para-fillor,5-6,Femer,1275,23,3,2,0,42.385605,34.416756,1
Prishtine,2018,Fillor mesem i ulet,6-15,Mashkull,15305,23,0,3,1,-35.435074,-4.40392,-1
Prishtine,2018,Fillor mesem i ulet,6-15,Femer,14588,23,0,3,0,-31.770805,1.8323163,-1
Prishtine,2018,Mesem i larte,15-18,Mashkull,5248,23,2,0,1,13.6752615,-48.54619,4
Prishtine,2018,Mesem i larte,15-18,Femer,5383,23,2,0,0,-0.2131777,39.720116,5
Prishtine,2018,Institucionet publike parauniversitare,18-19,Mashkull,22514,23,1,1,1,-27.121485,-6.331421,-1
Prishtine,2018,Institucionet publike parauniversitare,18-19,Femer,21794,23,1,1,0,-25.478153,-5.1551814,-1
Prishtine,2019,Para-fillor,5-6,Mashkull,1363,23,3,2,1,55.519684,-12.87494,0
Prishtine,2019,Para-fillor,5-6,Femer,1254,23,3,2,0,42.182808,37.040264,1
Prishtine,2019,Fillor mesem i ulet,6-15,Mashkull,15300,23,0,3,1,-35.663143,-4.011382,-1
Prishtine,2019,Fillor mesem i ulet,6-15,Femer,14540,23,0,3,0,-32.22773,1.8076386,-1
Prishtine,2019,Mesem i larte,15-18,Mashkull,4904,23,2,0,1,13.00626,-54.75294,4
Prishtine,2019,Mesem i larte,15-18,Femer,5096,23,2,0,0,0.06474284,41.404114,5
Prishtine,2019,Institucionet publike parauniversitare,18-19,Mashkull,22217,23,1,1,1,-26.923279,-6.606093,-1
Prishtine,2019,Institucionet publike parauniversitare,18-19,Femer,21445,23,1,1,0,-25.265663,-5.4135556,-1
Prishtine,2020,Para-fillor,5-6,Mashkull,1215,23,3,2,1,53.15835,-11.777289,0
Prishtine,2020,Para-fillor,5-6,Femer,1229,23,3,2,0,42.034473,39.67485,1
Prishtine,2020,Fillor mesem i ulet,6-15,Mashkull,15208,23,0,3,1,-35.92278,-3.6496449,-1
Prishtine,2020,Fillor mesem i ulet,6-15,Femer,14563,23,0,3,0,-32.667633,1.784847,-1
Prishtine,2020,Mesem i larte,15-18,Mashkull,4992,23,2,0,1,12.839985,-55.738544,4
Prishtine,2020,Mesem i larte,15-18,Femer,5028,23,2,0,0,0.32079387,45.18492,5
Prishtine,2020,Institucionet publike parauniversitare,18-19,Mashkull,22101,23,1,1,1,-26.705614,-6.86095,-1
Prishtine,2020,Institucionet publike parauniversitare,18-19,Femer,21391,23,1,1,0,-25.10225,-5.6984506,-1
Prishtine,2021,Para-fillor,5-6,Mashkull,1171,23,3,2,1,50.739403,-10.575841,0
Prishtine,2021,Para-fillor,5-6,Femer,1087,23,3,2,0,41.933777,42.40925,1
Prishtine,2021,Fillor mesem i ulet,6-15,Mashkull,15053,23,0,3,1,-36.18843,-3.3439105,-1
Prishtine,2021,Fillor mesem i ulet,6-15,Femer,14480,23,0,3,0,-33.063164,1.8168144,-1
Prishtine,2021,Mesem i larte,15-18,Mashkull,4925,23,2,0,1,12.686053,-56.981644,4
Prishtine,2021,Mesem i larte,15-18,Femer,4824,23,2,0,0,0.4640396,46.50384,5
Prishtine,2021,Institucionet publike parauniversitare,18-19,Mashkull,21806,23,1,1,1,-26.517899,-7.120537,-1
Prishtine,2021,Institucionet publike parauniversitare,18-19,Femer,20980,23,1,1,0,-24.89954,-5.9483094,-1
Prishtine,2022,Para-fillor,5-6,Mashkull,1143,23,3,2,1,48.51561,-9.543332,0
Prishtine,2022,Para-fillor,5-6,Femer,1068,23,3,2,0,41.773674,44.835648,1
Prishtine,2022,Fillor mesem i ulet,6-15,Mashkull,14919,23,0,3,1,-36.411346,-3.1088731,-1
Prishtine,2022,Fillor mesem i ulet,6-15,Femer,14428,23,0,3,0,-33.3717,1.853129,-1
Prishtine,2022,Mesem i larte,15-18,Mashkull,4447,23,2,0,1,12.4999,-58.54019,4
Prishtine,2022,Mesem i larte,15-18,Femer,4671,23,2,0,0,0.5639122,47.737774,5
Prishtine,2022,Institucionet publike parauniversitare,18-19,Mashkull,21173,23,1,1,1,-26.39608,-7.3916025,-1
Prishtine,2022,Institucionet publike parauniversitare,18-19,Femer,20759,23,1,1,0,-24.753323,-6.156012,-1
Prishtine,2023,Para-fillor,5-6,Mashkull,1072,23,3,2,1,47.22104,-9.065264,0
Prishtine,2023,Para-fillor,5-6,Femer,1007,23,3,2,0,41.568233,46.209827,1
Prishtine,2023,Fillor mesem i ulet,6-15,Mashkull,14698,23,0,3,1,-36.589386,-2.9520261,-1
Prishtine,2023,Fillor mesem i ulet,6-15,Femer,14001,23,0,3,0,-33.59288,1.9543207,-1
Prishtine,2023,Mesem i larte,15-18,Mashkull,4253,23,2,0,1,12.340486,-59.329742,4
Prishtine,2023,Mesem i larte,15-18,Femer,4561,23,2,0,0,0.5735032,48.385365,5
Prishtine,2023,Institucionet publike parauniversitare,18-19,Mashkull,20694,23,1,1,1,-26.312119,-7.5906463,-1
Prishtine,2023,Institucionet publike parauniversitare,18-19,Femer,20175,23,1,1,0,-24.5956,-6.2936635,-1
Prizren,2015,Para-fillor,5-6,Mashkull,875,24,3,2,1,63.395992,-17.160484,0
Prizren,2015,Para-fillor,5-6,Femer,864,24,3,2,0,42.26319,28.003302,1
Prizren,2015,Fillor mesem i ulet,6-15,Mashkull,12452,24,0,3,1,-35.6148,-5.686635,-1
Prizren,2015,Fillor mesem i ulet,6-15,Femer,11607,24,0,3,0,-30.706274,2.731263,-1
Prizren,2015,Mesem i larte,15-18,Mashkull,4147,24,2,0,1,14.293947,-46.358765,4
Prizren,2015,Mesem i larte,15-18,Femer,3544,24,2,0,0,-0.32491377,36.454456,5
Prizren,2015,Institucionet publike parauniversitare,18-19,Mashkull,17481,24,1,1,1,-28.762949,-6.7452474,-1
Prizren,2015,Institucionet publike parauniversitare,18-19,Femer,16018,24,1,1,0,-24.037617,-3.5042346,-1
Prizren,2016,Para-fillor,5-6,Mashkull,932,24,3,2,1,62.2457,-16.447636,0
Prizren,2016,Para-fillor,5-6,Femer,882,24,3,2,0,42.293644,29.364828,1
